order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI0004910,ORD002273,P0006,2,
OI0004911,ORD004563,P0020,2,
OI0004912,ORD001912,P0022,1,
OI0004913,ORD004191,P0008,1,
OI0004914,ORD004960,P0004,1,
OI0004915,ORD002034,P0005,1,
OI0004916,ORD002034,P0001,1,
OI0004917,ORD002034,P0007,2,
OI0004918,ORD002034,P0013,1,
OI0004919,ORD004455,P0010,2,
OI0004920,ORD004455,P0022,1,
OI0004921,ORD004455,P0019,1,
OI0004922,ORD003346,P0008,1,
OI0004923,ORD003346,P0021,2,
OI0004924,ORD003346,P0022,1,
OI0004925,ORD000986,P0023,1,
OI0004926,ORD000479,P0014,1,
OI0004927,ORD000479,P0025,3,
OI0004928,ORD003689,P0011,1,
OI0004929,ORD001220,P0021,1,
OI0004930,ORD000860,P0013,1,
OI0004931,ORD000860,P0019,1,
OI0004932,ORD000860,P0025,2,
OI0004933,ORD000055,P0017,1,
OI0004934,ORD000055,P0002,1,
OI0004935,ORD000133,P0002,2,
OI0004936,ORD004172,P0013,2,
OI0004937,ORD004029,P0021,1,
OI0004938,ORD004029,P0009,1,
OI0004939,ORD002925,P0021,1,
OI0004940,ORD002925,P0024,1,
OI0004941,ORD000203,P0009,1,
OI0004942,ORD000203,P0001,1,
OI0004943,ORD000203,P0021,1,
OI0004944,ORD002476,P0016,2,
OI0004945,ORD002552,P0003,1,
OI0004946,ORD002552,P0002,2,
OI0004947,ORD002552,P0022,1,
OI0004948,ORD004798,P0019,1,
OI0004949,ORD004798,P0009,2,
OI0004950,ORD002256,P0003,2,
OI0004951,ORD003555,P0015,2,
OI0004952,ORD004908,P0006,1,
OI0004953,ORD000431,P0021,3,
OI0004954,ORD000431,P0001,2,
OI0004955,ORD000431,P0014,1,
OI0004956,ORD000431,P0009,1,
OI0004957,ORD004933,P0007,2,
OI0004958,ORD004427,P0015,1,
OI0004959,ORD003021,P0026,1,
OI0004960,ORD000830,P0018,1,
OI0004961,ORD000830,P0010,2,
OI0004962,ORD003544,P0026,1,
OI0004963,ORD000217,P0003,1,
OI0004964,ORD000217,P0021,1,
OI0004965,ORD000217,P0017,1,
OI0004966,ORD001578,P0004,2,
OI0004967,ORD004484,P0004,3,
OI0004968,ORD004484,P0006,1,
OI0004969,ORD004336,P0002,2,
OI0004970,ORD000412,P0008,-1,
OI0004971,ORD000583,P0020,1,
OI0004972,ORD000583,P0020,1,
OI0004973,ORD002035,P0023,2,
OI0004974,ORD002035,P0012,1,
OI0004975,ORD002035,P0025,1,
OI0004976,ORD000982,P0005,2,
OI0004977,ORD004701,P0010,1,
OI0004978,ORD001737,P0022,2,
OI0004979,ORD001737,P0016,1,
OI0004980,ORD001737,P0012,1,
OI0004981,ORD002163,P0005,2,
OI0004982,ORD002163,P0018,2,
OI0004983,ORD003743,P0008,-1,
OI0004984,ORD003957,P0004,1,
OI0004985,ORD003957,P0014,1,
OI0004986,ORD000209,P0002,1,
OI0004987,ORD000209,P0026,1,
OI0004988,ORD001645,P0009,3,
OI0004989,ORD001645,P0017,2,
OI0004990,ORD000486,P0001,2,
OI0004991,ORD003076,P0007,1,
OI0004992,ORD001013,P0002,1,
OI0004993,ORD003763,P0023,1,
OI0004994,ORD004497,P0004,1,
OI0004995,ORD001143,P0001,1,
OI0004996,ORD001143,P0009,1,
OI0004997,ORD002690,P0023,1,
OI0004998,ORD002690,P0017,1,
OI0004999,ORD002690,P0022,3,
OI0005000,ORD000804,P0025,1,
OI0005001,ORD001274,P0001,1,
OI0005002,ORD001520,P0002,2,
OI0005003,ORD004862,P0009,1,
OI0005004,ORD004862,P0001,1,
OI0005005,ORD000374,P0017,1,
OI0005006,ORD003983,P0005,2,
OI0005007,ORD000180,P0010,1,
OI0005008,ORD000180,P0007,1,
OI0005009,ORD000413,P0001,1,
OI0005010,ORD000403,P0016,3,
OI0005011,ORD000403,P0012,1,
OI0005012,ORD001423,P0010,3,
OI0005013,ORD004014,P0024,1,
OI0005014,ORD001064,P0003,1,
OI0005015,ORD002899,P0018,1,
OI0005016,ORD002899,P0011,1,
OI0005017,ORD002899,P0013,2,
OI0005018,ORD001660,P0017,1,
OI0005019,ORD001660,P0020,1,
OI0005020,ORD001660,P0007,3,
OI0005021,ORD000096,P0020,1,
OI0005022,ORD002199,P0013,1,
OI0005023,ORD002199,P0021,1,
OI0005024,ORD002199,P0012,1,
OI0005025,ORD004022,P0015,2,
OI0005026,ORD004022,P0010,2,
OI0005027,ORD002912,P0020,2,
OI0005028,ORD003252,P0015,3,
OI0005029,ORD003252,P0009,2,
OI0005030,ORD004309,P0015,2,
OI0005031,ORD004309,P0002,1,
OI0005032,ORD004309,P0019,3,
OI0005033,ORD002164,P0015,1,
OI0005034,ORD002164,P0020,1,
OI0005035,ORD002164,P0026,1,
OI0005036,ORD002164,P0011,1,
OI0005037,ORD000266,P0013,1,
OI0005038,ORD004121,P0025,1,
OI0005039,ORD004121,P0001,1,
OI0005040,ORD002060,P0018,3,
OI0005041,ORD002060,P0024,1,
OI0005042,ORD002060,P0002,1,
OI0005043,ORD002050,P0004,2,
OI0005044,ORD001178,P0014,1,
OI0005045,ORD001178,P0009,2,
OI0005046,ORD001178,P0002,1,
OI0005047,ORD002404,P0004,2,
OI0005048,ORD003469,P0015,1,
OI0005049,ORD003469,P0026,1,
OI0005050,ORD001382,P0019,1,
OI0005051,ORD001382,P0013,1,
OI0005052,ORD001382,P0015,1,
OI0005053,ORD001382,P0014,1,
OI0005054,ORD003531,P0009,1,
OI0005055,ORD004720,P0023,1,
OI0005056,ORD004720,P0004,3,
OI0005057,ORD004720,P0013,1,
OI0005058,ORD004720,P0016,1,
OI0005059,ORD004595,P0005,2,
OI0005060,ORD004654,P0016,2,
OI0005061,ORD002739,P0017,1,
OI0005062,ORD002739,P0021,1,
OI0005063,ORD002739,P0019,3,
OI0005064,ORD003301,P0013,1,
OI0005065,ORD003301,P0017,1,
OI0005066,ORD003249,P0018,2,
OI0005067,ORD003423,P0023,1,
OI0005068,ORD000602,P0015,2,
OI0005069,ORD004788,P0012,1,
OI0005070,ORD004788,P0016,1,
OI0005071,ORD004995,P0020,2,
OI0005072,ORD003187,P0004,1,
OI0005073,ORD003187,P0010,1,
OI0005074,ORD003924,P0002,2,
OI0005075,ORD003924,P0012,1,
OI0005076,ORD000802,P0004,1,
OI0005077,ORD000802,P0014,1,
OI0005078,ORD002020,P0020,1,
OI0005079,ORD002509,P0006,1,
OI0005080,ORD002509,P0018,1,
OI0005081,ORD002910,P0010,1,
OI0005082,ORD002910,P0007,2,
OI0005083,ORD004825,P0016,1,
OI0005084,ORD004825,P0024,1,
OI0005085,ORD004000,P0026,2,
OI0005086,ORD000507,P0007,2,
OI0005087,ORD003044,P0011,-1,
OI0005088,ORD003044,P0015,2,
OI0005089,ORD003044,P0012,1,
OI0005090,ORD002633,P0023,3,
OI0005091,ORD002633,P0022,3,
OI0005092,ORD002633,P0008,3,
OI0005093,ORD001160,P0002,2,
OI0005094,ORD001133,P0024,1,
OI0005095,ORD001133,P0012,1,
OI0005096,ORD001133,P0019,1,
OI0005097,ORD001133,P0014,1,
OI0005098,ORD002831,P0011,1,
OI0005099,ORD003991,P0004,1,
OI0005100,ORD003991,P0008,2,
OI0005101,ORD001638,P0006,1,
OI0005102,ORD001638,P0026,1,
OI0005103,ORD001638,P0010,1,
OI0005104,ORD001638,P0004,1,
OI0005105,ORD000071,P0012,1,
OI0005106,ORD004974,P0004,-1,
OI0005107,ORD003203,P0023,2,
OI0005108,ORD003203,P0015,1,
OI0005109,ORD003538,P0011,1,
OI0005110,ORD003538,P0026,2,
OI0005111,ORD001462,P0006,1,
OI0005112,ORD001462,P0020,3,
OI0005113,ORD004362,P0018,1,
OI0005114,ORD004583,P0015,1,
OI0005115,ORD004583,P0006,2,
OI0005116,ORD004528,P0012,1,
OI0005117,ORD004179,P0008,1,
OI0005118,ORD001773,P0014,1,
OI0005119,ORD003871,P0002,2,
OI0005120,ORD004810,P0017,1,
OI0005121,ORD004610,P0014,1,
OI0005122,ORD004610,P0013,1,
OI0005123,ORD000618,P0023,1,
OI0005124,ORD000618,P0022,2,
OI0005125,ORD003451,P0009,1,
OI0005126,ORD004800,P0008,1,
OI0005127,ORD004800,P0005,1,
OI0005128,ORD004800,P0025,1,
OI0005129,ORD004800,P0023,1,
OI0005130,ORD003264,P0011,1,
OI0005131,ORD003660,P0009,1,
OI0005132,ORD003660,P0021,1,
OI0005133,ORD004793,P0009,1,
OI0005134,ORD004793,P0008,2,
OI0005135,ORD004793,P0017,2,
OI0005136,ORD004793,P0003,1,
OI0005137,ORD003585,P0003,1,
OI0005138,ORD001260,P0011,1,
OI0005139,ORD004152,P0025,2,
OI0005140,ORD001114,P0021,1,
OI0005141,ORD001114,P0010,1,
OI0005142,ORD003605,P0004,1,
OI0005143,ORD000964,P0024,1,
OI0005144,ORD000515,P0012,3,
OI0005145,ORD000597,P0002,1,
OI0005146,ORD000597,P0018,1,
OI0005147,ORD000597,P0026,1,
OI0005148,ORD004581,P0011,3,
OI0005149,ORD004581,P0019,1,
OI0005150,ORD001980,P0019,1,
OI0005151,ORD001980,P0006,3,
OI0005152,ORD002317,P0005,2,
OI0005153,ORD002051,P0002,1,
OI0005154,ORD004919,P0003,1,
OI0005155,ORD004919,P0016,2,
OI0005156,ORD002091,P0015,1,
OI0005157,ORD002091,P0012,1,
OI0005158,ORD002091,P0019,1,
OI0005159,ORD000446,P0011,1,
OI0005160,ORD001691,P0026,1,
OI0005161,ORD000150,P0011,1,
OI0005162,ORD000062,P0016,1,
OI0005163,ORD004789,P0009,1,
OI0005164,ORD000851,P0013,1,
OI0005165,ORD002618,P0014,2,
OI0005166,ORD002618,P0008,1,
OI0005167,ORD000247,P0026,1,
OI0005168,ORD000247,P0025,1,
OI0005169,ORD000247,P0024,1,
OI0005170,ORD002369,P0004,1,
OI0005171,ORD002369,P0023,1,
OI0005172,ORD002369,P0019,2,
OI0005173,ORD002369,P0003,1,
OI0005174,ORD003136,P0018,1,
OI0005175,ORD002714,P0015,2,
OI0005176,ORD000330,P0025,3,
OI0005177,ORD000330,P0021,2,
OI0005178,ORD001914,P0005,2,
OI0005179,ORD001939,P0020,1,
OI0005180,ORD001202,P0001,1,
OI0005181,ORD001202,P0018,2,
OI0005182,ORD002555,P0021,3,
OI0005183,ORD003856,P0009,1,
OI0005184,ORD003856,P0007,1,
OI0005185,ORD002092,P0002,1,
OI0005186,ORD002997,P0002,1,
OI0005187,ORD002997,P0023,1,
OI0005188,ORD004561,P0022,1,
OI0005189,ORD004561,P0026,1,
OI0005190,ORD001675,P0004,2,
OI0005191,ORD004123,P0023,1,
OI0005192,ORD003707,P0005,3,
OI0005193,ORD004240,P0010,3,
OI0005194,ORD004240,P0015,2,
OI0005195,ORD004240,P0025,1,
OI0005196,ORD001131,P0022,2,
OI0005197,ORD000533,P0007,1,
OI0005198,ORD000533,P0006,1,
OI0005199,ORD004979,P0017,2,
OI0005200,ORD001640,P0023,2,
OI0005201,ORD002863,P0013,1,
OI0005202,ORD002863,P0019,1,
OI0005203,ORD002863,P0008,1,
OI0005204,ORD001439,P0014,1,
OI0005205,ORD001587,P0023,3,
OI0005206,ORD002882,P0012,1,
OI0005207,ORD003884,P0004,1,
OI0005208,ORD003884,P0010,3,
OI0005209,ORD001606,P0010,1,
OI0005210,ORD001606,P0017,1,
OI0005211,ORD001606,P0025,1,
OI0005212,ORD003570,P0012,1,
OI0005213,ORD004678,P0023,3,
OI0005214,ORD004678,P0011,1,
OI0005215,ORD004678,P0005,2,
OI0005216,ORD001856,P0005,-1,
OI0005217,ORD001615,P0018,3,
OI0005218,ORD001615,P0013,1,
OI0005219,ORD001615,P0006,1,
OI0005220,ORD001615,P0007,1,
OI0005221,ORD003680,P0025,1,
OI0005222,ORD003680,P0009,1,
OI0005223,ORD003680,P0013,1,
OI0005224,ORD002737,P0017,1,
OI0005225,ORD002737,P0008,1,
OI0005226,ORD001880,P0012,1,
OI0005227,ORD001880,P0009,2,
OI0005228,ORD000517,P0017,1,
OI0005229,ORD004820,P0019,1,
OI0005230,ORD004820,P0014,1,
OI0005231,ORD000416,P0006,1,
OI0005232,ORD000416,P0020,1,
OI0005233,ORD001302,P0023,1,
OI0005234,ORD000669,P0003,2,
OI0005235,ORD000669,P0016,1,
OI0005236,ORD004975,P0007,1,
OI0005237,ORD002191,P0012,3,
OI0005238,ORD002191,P0021,-1,
OI0005239,ORD003972,P0025,3,
OI0005240,ORD003972,P0006,3,
OI0005241,ORD003972,P0026,3,
OI0005242,ORD002012,P0017,1,
OI0005243,ORD000341,P0022,3,
OI0005244,ORD003976,P0012,2,
OI0005245,ORD003976,P0001,1,
OI0005246,ORD002287,P0010,1,
OI0005247,ORD002287,P0008,2,
OI0005248,ORD001433,P0021,1,
OI0005249,ORD004756,P0024,1,
OI0005250,ORD001063,P0004,2,
OI0005251,ORD001063,P0014,2,
OI0005252,ORD004635,P0019,1,
OI0005253,ORD004635,P0014,1,
OI0005254,ORD004635,P0016,3,
OI0005255,ORD004635,P0009,1,
OI0005256,ORD002015,P0002,2,
OI0005257,ORD001267,P0002,1,
OI0005258,ORD001267,P0018,1,
OI0005259,ORD002998,P0018,1,
OI0005260,ORD002998,P0001,2,
OI0005261,ORD000840,P0023,1,
OI0005262,ORD002564,P0008,1,
OI0005263,ORD002946,P0005,1,
OI0005264,ORD002946,P0007,1,
OI0005265,ORD002946,P0020,1,
OI0005266,ORD002045,P0025,1,
OI0005267,ORD001499,P0015,1,
OI0005268,ORD000029,P0006,-1,
OI0005269,ORD004587,P0012,1,
OI0005270,ORD004587,P0004,3,
OI0005271,ORD001364,P0002,1,
OI0005272,ORD000361,P0019,2,
OI0005273,ORD000361,P0023,2,
OI0005274,ORD003655,P0010,1,
OI0005275,ORD003655,P0026,1,
OI0005276,ORD003655,P0024,2,
OI0005277,ORD000439,P0023,1,
OI0005278,ORD000104,P0008,1,
OI0005279,ORD000104,P0017,2,
OI0005280,ORD001569,P0002,2,
OI0005281,ORD001569,P0019,2,
OI0005282,ORD001229,P0019,1,
OI0005283,ORD002597,P0021,1,
OI0005284,ORD004945,P0010,1,
OI0005285,ORD004945,P0014,2,
OI0005286,ORD004945,P0023,1,
OI0005287,ORD004378,P0024,-1,
OI0005288,ORD004055,P0026,1,
OI0005289,ORD004055,P0025,1,
OI0005290,ORD003700,P0014,2,
OI0005291,ORD000728,P0019,1,
OI0005292,ORD004751,P0011,3,
OI0005293,ORD004751,P0019,1,
OI0005294,ORD003651,P0018,1,
OI0005295,ORD000189,P0021,1,
OI0005296,ORD002972,P0009,1,
OI0005297,ORD001564,P0005,1,
OI0005298,ORD001564,P0007,1,
OI0005299,ORD001279,P0012,1,
OI0005300,ORD004750,P0016,1,
OI0005301,ORD004750,P0019,1,
OI0005302,ORD004750,P0016,1,
OI0005303,ORD002993,P0026,1,
OI0005304,ORD002993,P0002,1,
OI0005305,ORD002993,P0021,1,
OI0005306,ORD000920,P0009,1,
OI0005307,ORD004222,P0020,1,
OI0005308,ORD004222,P0006,1,
OI0005309,ORD004149,P0011,1,
OI0005310,ORD001759,P0025,1,
OI0005311,ORD001759,P0023,1,
OI0005312,ORD003691,P0022,-1,
OI0005313,ORD003691,P0001,1,
OI0005314,ORD000048,P0012,1,
OI0005315,ORD000048,P0016,3,
OI0005316,ORD001533,P0016,2,
OI0005317,ORD001533,P0021,1,
OI0005318,ORD002930,P0013,1,
OI0005319,ORD002930,P0023,1,
OI0005320,ORD002181,P0007,2,
OI0005321,ORD002181,P0012,1,
OI0005322,ORD002181,P0004,1,
OI0005323,ORD004223,P0006,1,
OI0005324,ORD004242,P0025,3,
OI0005325,ORD000121,P0015,1,
OI0005326,ORD000121,P0015,1,
OI0005327,ORD000121,P0016,1,
OI0005328,ORD004251,P0005,1,
OI0005329,ORD004251,P0025,1,
OI0005330,ORD004546,P0007,1,
OI0005331,ORD003959,P0020,1,
OI0005332,ORD003959,P0001,1,
OI0005333,ORD001750,P0022,1,
OI0005334,ORD001750,P0017,1,
OI0005335,ORD002569,P0022,-1,
OI0005336,ORD003011,P0009,-1,
OI0005337,ORD004839,P0014,1,
OI0005338,ORD004839,P0016,2,
OI0005339,ORD000521,P0024,1,
OI0005340,ORD000822,P0010,2,
OI0005341,ORD000822,P0012,1,
OI0005342,ORD000822,P0017,1,
OI0005343,ORD000720,P0002,1,
OI0005344,ORD000720,P0012,2,
OI0005345,ORD000720,P0013,3,
OI0005346,ORD000720,P0019,1,
OI0005347,ORD003055,P0018,1,
OI0005348,ORD002964,P0007,1,
OI0005349,ORD000368,P0025,1,
OI0005350,ORD000368,P0002,1,
OI0005351,ORD000368,P0006,1,
OI0005352,ORD000368,P0008,1,
OI0005353,ORD000122,P0013,1,
OI0005354,ORD004414,P0003,1,
OI0005355,ORD004414,P0013,1,
OI0005356,ORD001878,P0020,1,
OI0005357,ORD001878,P0013,1,
OI0005358,ORD000588,P0013,1,
OI0005359,ORD000588,P0015,1,
OI0005360,ORD002140,P0019,2,
OI0005361,ORD000993,P0021,1,
OI0005362,ORD002301,P0013,1,
OI0005363,ORD002301,P0001,1,
OI0005364,ORD002301,P0013,1,
OI0005365,ORD003377,P0026,-1,
OI0005366,ORD003377,P0012,1,
OI0005367,ORD003377,P0013,1,
OI0005368,ORD000350,P0024,3,
OI0005369,ORD003534,P0002,2,
OI0005370,ORD003534,P0017,1,
OI0005371,ORD003534,P0007,2,
OI0005372,ORD003413,P0025,1,
OI0005373,ORD003413,P0023,2,
OI0005374,ORD003413,P0024,1,
OI0005375,ORD004934,P0014,1,
OI0005376,ORD001747,P0006,2,
OI0005377,ORD001747,P0020,1,
OI0005378,ORD001747,P0024,1,
OI0005379,ORD003757,P0002,1,
OI0005380,ORD000227,P0023,2,
OI0005381,ORD000227,P0016,1,
OI0005382,ORD003325,P0020,1,
OI0005383,ORD003325,P0025,1,
OI0005384,ORD000709,P0018,1,
OI0005385,ORD004405,P0002,1,
OI0005386,ORD001904,P0023,2,
OI0005387,ORD003332,P0017,1,
OI0005388,ORD000130,P0001,1,
OI0005389,ORD000469,P0018,1,
OI0005390,ORD000469,P0012,1,
OI0005391,ORD001629,P0020,-1,
OI0005392,ORD004019,P0021,1,
OI0005393,ORD001175,P0026,1,
OI0005394,ORD001175,P0003,1,
OI0005395,ORD004559,P0011,1,
OI0005396,ORD004559,P0006,1,
OI0005397,ORD004559,P0023,1,
OI0005398,ORD003404,P0011,1,
OI0005399,ORD003404,P0022,1,
OI0005400,ORD001418,P0001,2,
OI0005401,ORD001341,P0025,2,
OI0005402,ORD002587,P0026,1,
OI0005403,ORD002587,P0005,1,
OI0005404,ORD002587,P0015,1,
OI0005405,ORD000724,P0007,1,
OI0005406,ORD002574,P0010,1,
OI0005407,ORD002574,P0006,1,
OI0005408,ORD000285,P0016,1,
OI0005409,ORD000285,P0009,1,
OI0005410,ORD000285,P0011,1,
OI0005411,ORD001715,P0008,1,
OI0005412,ORD001715,P0001,3,
OI0005413,ORD001715,P0004,-1,
OI0005414,ORD004520,P0002,1,
OI0005415,ORD004520,P0002,3,
OI0005416,ORD003900,P0010,2,
OI0005417,ORD002249,P0024,1,
OI0005418,ORD002249,P0018,1,
OI0005419,ORD000440,P0004,1,
OI0005420,ORD000440,P0021,1,
OI0005421,ORD001360,P0020,1,
OI0005422,ORD002873,P0014,1,
OI0005423,ORD004541,P0025,2,
OI0005424,ORD004541,P0014,1,
OI0005425,ORD000572,P0010,1,
OI0005426,ORD000572,P0011,1,
OI0005427,ORD003826,P0015,1,
OI0005428,ORD004459,P0008,1,
OI0005429,ORD003782,P0005,1,
OI0005430,ORD003782,P0023,1,
OI0005431,ORD003782,P0006,1,
OI0005432,ORD003717,P0001,1,
OI0005433,ORD004812,P0021,1,
OI0005434,ORD001207,P0011,3,
OI0005435,ORD003777,P0011,3,
OI0005436,ORD001862,P0001,1,
OI0005437,ORD001862,P0021,1,
OI0005438,ORD001411,P0012,3,
OI0005439,ORD004178,P0014,1,
OI0005440,ORD000655,P0011,1,
OI0005441,ORD000655,P0020,1,
OI0005442,ORD001277,P0024,1,
OI0005443,ORD001686,P0015,1,
OI0005444,ORD004368,P0026,1,
OI0005445,ORD004368,P0024,1,
OI0005446,ORD002610,P0012,1,
OI0005447,ORD002610,P0008,1,
OI0005448,ORD002610,P0021,1,
OI0005449,ORD001469,P0026,2,
OI0005450,ORD000932,P0014,1,
OI0005451,ORD001916,P0016,1,
OI0005452,ORD003839,P0015,1,
OI0005453,ORD001331,P0009,1,
OI0005454,ORD002822,P0003,2,
OI0005455,ORD003753,P0018,2,
OI0005456,ORD002036,P0012,1,
OI0005457,ORD004428,P0008,1,
OI0005458,ORD004428,P0006,2,
OI0005459,ORD002052,P0002,1,
OI0005460,ORD002052,P0001,1,
OI0005461,ORD001420,P0008,1,
OI0005462,ORD004063,P0011,2,
OI0005463,ORD000138,P0010,3,
OI0005464,ORD000577,P0022,2,
OI0005465,ORD004764,P0007,1,
OI0005466,ORD004764,P0008,3,
OI0005467,ORD004764,P0002,2,
OI0005468,ORD004764,P0025,1,
OI0005469,ORD003640,P0026,1,
OI0005470,ORD004479,P0016,1,
OI0005471,ORD004479,P0019,1,
OI0005472,ORD001184,P0026,1,
OI0005473,ORD003861,P0020,1,
OI0005474,ORD003861,P0001,1,
OI0005475,ORD002444,P0011,1,
OI0005476,ORD002444,P0017,1,
OI0005477,ORD001830,P0026,1,
OI0005478,ORD001830,P0007,1,
OI0005479,ORD002103,P0019,3,
OI0005480,ORD003792,P0017,2,
OI0005481,ORD003792,P0014,2,
OI0005482,ORD003635,P0022,1,
OI0005483,ORD003635,P0016,1,
OI0005484,ORD000565,P0001,2,
OI0005485,ORD003292,P0010,1,
OI0005486,ORD003292,P0012,1,
OI0005487,ORD002077,P0013,1,
OI0005488,ORD002821,P0025,2,
OI0005489,ORD002821,P0022,1,
OI0005490,ORD002821,P0015,1,
OI0005491,ORD002821,P0023,1,
OI0005492,ORD000376,P0005,1,
OI0005493,ORD002209,P0008,1,
OI0005494,ORD003154,P0024,1,
OI0005495,ORD003154,P0016,1,
OI0005496,ORD002894,P0019,1,
OI0005497,ORD000571,P0026,1,
OI0005498,ORD000571,P0009,2,
OI0005499,ORD000066,P0019,2,
OI0005500,ORD002954,P0002,-1,
OI0005501,ORD002638,P0016,1,
OI0005502,ORD001094,P0018,2,
OI0005503,ORD000566,P0011,1,
OI0005504,ORD000566,P0016,1,
OI0005505,ORD002255,P0012,1,
OI0005506,ORD002255,P0015,2,
OI0005507,ORD002255,P0001,1,
OI0005508,ORD000240,P0014,1,
OI0005509,ORD000240,P0015,1,
OI0005510,ORD000240,P0025,1,
OI0005511,ORD000392,P0008,1,
OI0005512,ORD000220,P0006,1,
OI0005513,ORD000220,P0017,3,
OI0005514,ORD000220,P0008,1,
OI0005515,ORD002934,P0005,1,
OI0005516,ORD002934,P0024,1,
OI0005517,ORD003341,P0004,1,
OI0005518,ORD001770,P0019,1,
OI0005519,ORD001770,P0017,1,
OI0005520,ORD001657,P0009,1,
OI0005521,ORD001120,P0014,2,
OI0005522,ORD001120,P0025,1,
OI0005523,ORD001120,P0004,1,
OI0005524,ORD001120,P0006,1,
OI0005525,ORD004536,P0014,1,
OI0005526,ORD004408,P0012,1,
OI0005527,ORD004081,P0025,2,
OI0005528,ORD001026,P0011,3,
OI0005529,ORD001026,P0025,1,
OI0005530,ORD001026,P0015,1,
OI0005531,ORD002447,P0001,1,
OI0005532,ORD002488,P0026,2,
OI0005533,ORD002488,P0021,1,
OI0005534,ORD004360,P0021,1,
OI0005535,ORD004168,P0015,1,
OI0005536,ORD004939,P0025,1,
OI0005537,ORD004939,P0016,1,
OI0005538,ORD001829,P0010,3,
OI0005539,ORD003604,P0012,1,
OI0005540,ORD001684,P0025,1,
OI0005541,ORD001684,P0008,1,
OI0005542,ORD001684,P0013,1,
OI0005543,ORD001692,P0022,2,
OI0005544,ORD001138,P0021,1,
OI0005545,ORD001138,P0014,1,
OI0005546,ORD000980,P0009,1,
OI0005547,ORD003124,P0002,2,
OI0005548,ORD001327,P0002,3,
OI0005549,ORD001327,P0018,1,
OI0005550,ORD000834,P0013,2,
OI0005551,ORD001487,P0021,1,
OI0005552,ORD001487,P0020,2,
OI0005553,ORD003543,P0021,1,
OI0005554,ORD004558,P0017,3,
OI0005555,ORD004558,P0022,1,
OI0005556,ORD004558,P0021,1,
OI0005557,ORD002723,P0016,1,
OI0005558,ORD004976,P0025,1,
OI0005559,ORD002605,P0017,2,
OI0005560,ORD000775,P0025,2,
OI0005561,ORD003330,P0009,1,
OI0005562,ORD003330,P0021,2,
OI0005563,ORD004600,P0014,1,
OI0005564,ORD004600,P0008,1,
OI0005565,ORD004600,P0002,2,
OI0005566,ORD001266,P0007,1,
OI0005567,ORD002349,P0009,2,
OI0005568,ORD002349,P0024,1,
OI0005569,ORD003110,P0014,1,
OI0005570,ORD003110,P0006,2,
OI0005571,ORD000580,P0019,1,
OI0005572,ORD002054,P0019,1,
OI0005573,ORD004406,P0001,3,
OI0005574,ORD003904,P0013,3,
OI0005575,ORD002844,P0004,1,
OI0005576,ORD002844,P0001,1,
OI0005577,ORD002844,P0021,1,
OI0005578,ORD001513,P0006,1,
OI0005579,ORD002646,P0009,1,
OI0005580,ORD004718,P0005,1,
OI0005581,ORD004909,P0012,1,
OI0005582,ORD002713,P0019,1,
OI0005583,ORD004646,P0006,2,
OI0005584,ORD004646,P0019,1,
OI0005585,ORD001304,P0019,3,
OI0005586,ORD001304,P0016,1,
OI0005587,ORD003744,P0019,1,
OI0005588,ORD002144,P0015,3,
OI0005589,ORD000394,P0011,2,
OI0005590,ORD003527,P0009,1,
OI0005591,ORD004372,P0009,2,
OI0005592,ORD004372,P0025,1,
OI0005593,ORD004372,P0003,2,
OI0005594,ORD001001,P0009,2,
OI0005595,ORD001001,P0012,1,
OI0005596,ORD001001,P0009,1,
OI0005597,ORD002962,P0024,1,
OI0005598,ORD002962,P0020,3,
OI0005599,ORD000397,P0024,-1,
OI0005600,ORD000397,P0009,1,
OI0005601,ORD000487,P0004,2,
OI0005602,ORD000487,P0024,2,
OI0005603,ORD001780,P0017,1,
OI0005604,ORD001021,P0007,2,
OI0005605,ORD000898,P0020,1,
OI0005606,ORD002803,P0006,2,
OI0005607,ORD001136,P0026,1,
OI0005608,ORD002110,P0014,1,
OI0005609,ORD002415,P0026,1,
OI0005610,ORD002445,P0007,1,
OI0005611,ORD003445,P0003,1,
OI0005612,ORD000208,P0024,1,
OI0005613,ORD000208,P0003,1,
OI0005614,ORD000208,P0009,3,
OI0005615,ORD000167,P0003,2,
OI0005616,ORD003536,P0005,2,
OI0005617,ORD001592,P0016,1,
OI0005618,ORD001592,P0012,1,
OI0005619,ORD001057,P0017,3,
OI0005620,ORD001057,P0021,2,
OI0005621,ORD001967,P0015,1,
OI0005622,ORD001967,P0003,1,
OI0005623,ORD001742,P0023,1,
OI0005624,ORD002244,P0017,3,
OI0005625,ORD003964,P0014,1,
OI0005626,ORD002226,P0014,1,
OI0005627,ORD003473,P0015,1,
OI0005628,ORD003473,P0020,1,
OI0005629,ORD001380,P0004,1,
OI0005630,ORD001380,P0010,2,
OI0005631,ORD003003,P0023,1,
OI0005632,ORD004065,P0019,1,
OI0005633,ORD004065,P0020,1,
OI0005634,ORD004898,P0016,1,
OI0005635,ORD000037,P0024,2,
OI0005636,ORD001591,P0023,2,
OI0005637,ORD001591,P0001,3,
OI0005638,ORD004871,P0014,2,
OI0005639,ORD002531,P0006,1,
OI0005640,ORD002935,P0023,2,
OI0005641,ORD003032,P0015,1,
OI0005642,ORD001884,P0007,1,
OI0005643,ORD002977,P0004,1,
